location_name__c,Name,point__Longitude__s,point__Latitude__s
東京都/江戸川区/松江/三丁目/５番,ローソン松江３丁目店,139.86855,35.69444
東京都/江戸川区/松江/四丁目/１番,セブンイレブン江戸川松江南店,139.86824,35.69109
東京都/江戸川区/松江/六丁目/３番,セブンイレブン江戸川松江6丁目店,139.87114,35.68603
東京都/江戸川区/松島/一丁目/４３番,ファミリーマート江戸川松島店,139.86725,35.70491
東京都/江戸川区/松島/三丁目/３３番,セブンイレブン江戸川松島3丁目店,139.86304,35.70991
東京都/江戸川区/松島/三丁目/３９番,セブンイレブン江戸川松島北店,139.86371,35.71191
東京都/江戸川区/松島/四丁目/４３番,セブンイレブン松島店,139.85947,35.71201
東京都/江戸川区/松本/一丁目/３４番,セブンイレブン江戸川菅原橋店,139.87509,35.71678
東京都/江戸川区/上一色/一丁目/４番,セブンイレブン江戸川上一色店,139.87047,35.72377
東京都/江戸川区/上篠崎/四丁目/２７番,ローソン上篠崎四丁目店,139.90268,35.7091
東京都/江戸川区/新堀/一丁目/３９番,ローソン新堀店,139.88922,35.70431
東京都/江戸川区/瑞江/一丁目/４番,ファミリーマート瑞江一丁目店,139.89299,35.69845
東京都/江戸川区/瑞江/二丁目/２２番,ミニストップ瑞江２丁目店,139.89806,35.69585
東京都/江戸川区/瑞江/二丁目/５番,サンクス瑞江駅前店,139.89777,35.69397
東京都/江戸川区/瑞江/二丁目/６番,ファミリーマート上平西瑞江二丁目店,139.89661,35.69357
東京都/江戸川区/瑞江/三丁目/３６番,デイリーヤマザキ江戸川瑞江3丁目店,139.89388,35.69704
東京都/江戸川区/西一之江/二丁目/２６番,セブンイレブン江戸川西一之江2丁目店,139.88126,35.69786
東京都/江戸川区/西一之江/二丁目/２６番,ＴＣＳたざわ,139.88126,35.69786
東京都/江戸川区/西一之江/三丁目/３番,セブンイレブン江戸川西一之江3丁目店,139.87611,35.69585
東京都/江戸川区/西一之江/四丁目/８番,サンクス西一之江店,139.87279,35.69544
東京都/江戸川区/西葛西/二丁目/２１番,サンクス西葛西2丁目店,139.85379,35.66699
東京都/江戸川区/西葛西/三丁目/１５番,セブンイレブン西葛西3丁目店,139.85831,35.6651
東京都/江戸川区/西葛西/三丁目/３番,ローソン西葛西店,139.85558,35.66597
東京都/江戸川区/西葛西/五丁目/１１番,ヤムチャコンビニ４＆５西葛西店,139.86189,35.66483
東京都/江戸川区/西葛西/五丁目/２番,エーエムピーエム西葛西5丁目店,139.85956,35.66616
東京都/江戸川区/西葛西/五丁目/２番,サンクス西葛西北口店,139.85956,35.66616
東京都/江戸川区/西葛西/五丁目/７番,ローソン西葛西五丁目店,139.86128,35.66531
東京都/江戸川区/西葛西/五丁目/１番,サンクス西葛西5丁目店,139.85936,35.66496
東京都/江戸川区/西葛西/六丁目/１３番,ポプラ西葛西駅前店,139.85915,35.66354
東京都/江戸川区/西葛西/六丁目/１５番,ファミリーマート西葛西駅前店,139.86057,35.66418
東京都/江戸川区/西葛西/六丁目/２２番,サンクス西葛西店,139.8622,35.66407
東京都/江戸川区/西葛西/六丁目/２３番,ポプラ葛西中央通り店,139.86353,35.66396
東京都/江戸川区/西葛西/六丁目/１９番,サンクス江戸川球場店,139.86061,35.6626
東京都/江戸川区/西葛西/六丁目/７番,ファミリーマート西葛西メトロ店,139.85826,35.6647
東京都/江戸川区/西葛西/六丁目/９番,ファミリーマート西葛西六丁目店,139.85788,35.66369
東京都/江戸川区/西葛西/七丁目/１５番,セブンイレブン江戸川西葛西7丁目店,139.86063,35.65901
東京都/江戸川区/西葛西/七丁目/３番,ローソン江戸川球場前店,139.8593,35.66194
東京都/江戸川区/西篠崎/一丁目/２番,セブンイレブン江戸川鹿骨店,139.89351,35.71379
東京都/江戸川区/西小岩/一丁目/１３番,コミュニティ・ストア西小岩ぬまの店,139.87892,35.73176
東京都/江戸川区/西小岩/一丁目/１３番,セブンイレブン小岩駅西口店,139.87892,35.73176
東京都/江戸川区/西小岩/一丁目/１９番,ミニストップ西小岩店,139.87897,35.73255
東京都/江戸川区/西小岩/一丁目/２０番,ローソンストア１００江戸川西小岩１丁目店,139.87935,35.73388
東京都/江戸川区/西小岩/一丁目/２１番,セブンイレブン江戸川西小岩1丁目店,139.88023,35.73419
東京都/江戸川区/西小岩/一丁目/３０番,ミニストップ西小岩１丁目店,139.88428,35.73515
東京都/江戸川区/西小岩/一丁目/２７番,ファミリーマート小岩駅東店,139.88249,35.73477
東京都/江戸川区/西小岩/三丁目/３１番,デイリーヤマザキ西小岩3丁目店,139.87985,35.735
東京都/江戸川区/西小岩/三丁目/６番,セブンイレブン西小岩3丁目店,139.87492,35.73481
東京都/江戸川区/西小岩/三丁目/３７番,サンクス西小岩3丁目店,139.87814,35.73907
東京都/江戸川区/西小岩/四丁目/１番,ファミリーマート小岩北口店,139.88078,35.73556
東京都/江戸川区/西小岩/五丁目/１７番,ファミリーマート京成小岩駅西店,139.88068,35.74152
東京都/江戸川区/西瑞江/二丁目/１４番地,スリーエフ西瑞江2丁目店,139.89613,35.69256
東京都/江戸川区/西瑞江/三丁目/２４番地,ポプラ西瑞江３丁目店,139.89044,35.68702
東京都/江戸川区/西瑞江/三丁目/３２番地,セブンイレブン江戸川西瑞江今井店,139.88976,35.685
東京都/江戸川区/西瑞江/三丁目/５番地,ローソン西瑞江三丁目店,139.8927,35.68939
東京都/江戸川区/西瑞江/五丁目/１０番地,セブンイレブン瑞江店,139.87994,35.67861
東京都/江戸川区/西瑞江/五丁目/７番地,ローソン西瑞江五丁目店,139.88034,35.67956
東京都/江戸川区/船堀/一丁目/１番,サンクス船堀1丁目店,139.86121,35.68562
東京都/江戸川区/船堀/一丁目/４番,セブンイレブン東小松川店,139.86398,35.686
東京都/江戸川区/船堀/一丁目/８番,ファミリーマート船堀一丁目店,139.86333,35.68377
東京都/江戸川区/船堀/二丁目/２２番,セブンイレブン江戸川船堀2丁目店,139.86218,35.6825
東京都/江戸川区/船堀/三丁目/２番,ファミリーマート船堀三丁目店,139.86295,35.68166
東京都/江戸川区/船堀/三丁目/５番,ファミリーマート船堀駅前店,139.86485,35.68237
東京都/江戸川区/船堀/三丁目/６番,ポプラ船堀店,139.86429,35.68381
東京都/江戸川区/船堀/三丁目/９番,エーエムピーエム船堀3丁目店,139.86551,35.68189
東京都/江戸川区/船堀/四丁目/２番,セブンイレブン江戸川船堀4丁目店,139.86479,35.68519
東京都/江戸川区/船堀/四丁目/３番,サンクス船堀店,139.86516,35.68559
東京都/江戸川区/船堀/七丁目/６番,サークルＫ江戸川船堀店,139.86935,35.67797
東京都/江戸川区/大杉/四丁目/１番,セブンイレブン江戸川大杉店,139.88055,35.70767
東京都/江戸川区/大杉/五丁目/３７番,ファミリーマート大杉五丁目店,139.87956,35.70734
東京都/江戸川区/谷河内/二丁目/１５番,ローソン谷河内町二丁目店,139.90117,35.70202
東京都/江戸川区/中央/一丁目/１番,セブンイレブン江戸川中央1丁目店,139.86835,35.70385
東京都/江戸川区/中央/一丁目/１２番,スリーエフ江戸川区役所前店,139.86928,35.70592
東京都/江戸川区/中央/二丁目/１８番,ローソン江戸川中央店,139.8734,35.70819
東京都/江戸川区/中央/二丁目/２８番,サンクス江戸川中央店,139.87476,35.70359
東京都/江戸川区/中央/三丁目/２番,ミニストップ江戸川千葉街道店,139.87061,35.7114
東京都/江戸川区/中央/三丁目/２２番,ミニストップ江戸川中央３丁目店,139.87456,35.71138
東京都/江戸川区/中央/四丁目/２番,スリーエフ江戸川中央店,139.86661,35.71246
東京都/江戸川区/中央/四丁目/２５番,セブンイレブン江戸川中央店,139.8676,35.70898
東京都/江戸川区/中葛西/一丁目/１２番,セブンイレブン江戸川中葛西1丁目店,139.86795,35.67208
東京都/江戸川区/中葛西/一丁目/１番,エーエムピーエム中葛西1丁目店,139.86685,35.6692
東京都/江戸川区/中葛西/一丁目/４９番,セブンイレブン葛西三角通り店,139.87138,35.67356
東京都/江戸川区/中葛西/一丁目/８番,スリーエイト宇喜田店,139.86885,35.67107
東京都/江戸川区/中葛西/三丁目/１番,エーエムピーエム中葛西3丁目店,139.868,35.66436
東京都/江戸川区/中葛西/三丁目/２９番,セブンイレブン江戸川中葛西3丁目店,139.87263,35.66594
東京都/江戸川区/中葛西/三丁目/３４番,ファミリーマート葛西駅前店,139.87131,35.6642
東京都/江戸川区/中葛西/三丁目/３６番,ローソン中葛西店,139.87265,35.66522
東京都/江戸川区/中葛西/三丁目/３６番,ファミリーマート葛西駅北店,139.87265,35.66522
東京都/江戸川区/中葛西/三丁目/４番,ジャストスポット中葛西店,139.86852,35.66649
東京都/江戸川区/中葛西/四丁目/３番,ローソンストア１００中葛西４丁目店,139.86563,35.66546
東京都/江戸川区/中葛西/五丁目/３４番,ミニストップ葛西駅前店,139.87192,35.66299
東京都/江戸川区/中葛西/五丁目/８番,セブンイレブン中葛西5丁目店,139.86646,35.66186
東京都/江戸川区/中葛西/六丁目/１番,ファミリーマート中葛西六丁目店,139.86444,35.65934
東京都/江戸川区/中葛西/六丁目/１３番,デーリーヤマザキ長谷川店,139.86713,35.65919
東京都/江戸川区/中葛西/六丁目/２１番,サンクス中葛西店,139.87022,35.66029
東京都/江戸川区/中葛西/七丁目/３番,スリーエイト葛西店,139.86418,35.65603
東京都/江戸川区/中葛西/八丁目/１３番,エーエムピーエム中葛西8丁目店,139.87143,35.65946
東京都/江戸川区/中葛西/八丁目/３番,セブンイレブン江戸川中葛西8丁目店,139.86925,35.65613
東京都/江戸川区/中葛西/八丁目/１番,サンクス葛西左近川親水公園店,139.86922,35.65537
東京都/江戸川区/東葛西/一丁目/２番,セブンイレブン江戸川東葛西1丁目店,139.87614,35.67176
東京都/江戸川区/東葛西/二丁目/１４番,セブンイレブン江戸川東葛西2丁目店,139.87656,35.66752
東京都/江戸川区/東葛西/二丁目/５番,サンクス葛西新川店,139.87509,35.67001
東京都/江戸川区/東葛西/四丁目/１２番,サンクス葛西さくら公園店,139.88235,35.66293
東京都/江戸川区/東葛西/五丁目/１３番,ミニストップ　東葛西５丁目店,139.87448,35.66394
東京都/江戸川区/東葛西/五丁目/３７番,ホットスパー東葛西店,139.87862,35.66344
東京都/江戸川区/東葛西/五丁目/４５番,セブンイレブン江戸川東葛西5丁目店,139.88145,35.66597
東京都/江戸川区/東葛西/六丁目/１４番,ミニストップ葛西店,139.87592,35.66166
東京都/江戸川区/東葛西/六丁目/２番,セブンイレブン葛西駅前店,139.87354,35.66252
東京都/江戸川区/東葛西/六丁目/２３番,セブンイレブン東葛西6丁目店,139.87724,35.66237
東京都/江戸川区/東葛西/七丁目/６番,モリサキ商店,139.87389,35.65889
東京都/江戸川区/東葛西/七丁目/９番,ファミリーマート東葛西七丁目店,139.87508,35.65952
東京都/江戸川区/東葛西/七丁目/２番,サンクス葛西環七通り店,139.87331,35.65977
東京都/江戸川区/東葛西/九丁目/６番,サンクス東葛西9丁目店,139.8817,35.65812
東京都/江戸川区/東小岩/一丁目/５番,セブンイレブン東小岩店,139.89117,35.72024
東京都/江戸川区/東小岩/三丁目/６番,スリーエフ小岩店,139.8903,35.7309
東京都/江戸川区/東小岩/五丁目/２０番,セブンイレブン東小岩5丁目店,139.88892,35.73344
東京都/江戸川区/東小松川/二丁目/３３番,セブンイレブン東小松川2丁目店,139.867,35.69658
東京都/江戸川区/東松本/一丁目/１１番,セブンイレブン江戸川東松本店,139.88721,35.71808
東京都/江戸川区/東瑞江/一丁目/３８番,セブンイレブン江戸川東瑞江1丁目店,139.89967,35.69129
東京都/江戸川区/南葛西/一丁目/１３番,セブンイレブン南葛西1丁目店,139.87198,35.65392
東京都/江戸川区/南葛西/二丁目/２５番,セブンイレブン江戸川南葛西2丁目店,139.87689,35.65394
東京都/江戸川区/南葛西/三丁目/１５番,サンクス南葛西3丁目店,139.86876,35.64932
東京都/江戸川区/南葛西/四丁目/１１番,セブンイレブン南葛西4丁目店,139.87274,35.65152
東京都/江戸川区/南葛西/四丁目/１３番,サンクス南葛西4丁目店,139.87529,35.65151
東京都/江戸川区/南葛西/六丁目/１５番,ファミリーマート南葛西なぎさ店,139.87915,35.6473
東京都/江戸川区/南葛西/六丁目/２番,デイリーヤマザキ江戸川南葛西6丁目店,139.8768,35.64436
東京都/江戸川区/南葛西/六丁目/２０番,セブンイレブン江戸川南葛西6丁目店,139.87624,35.64756
東京都/江戸川区/南篠崎町/一丁目/２６番,セブンイレブン篠崎店,139.90981,35.69545
東京都/江戸川区/南篠崎町/二丁目/３７番,デイリーヤマザキ南篠崎2丁目店,139.90134,35.69391
